rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
1.0,julie,2026-01-07,,finally get projector setup turn discover lens dirty inside dirt spot show middle screen everything try watch make us miss fine detail like watch bad vhs tape thats not bad enough projector constantly shut random moments throughout movie tech support recommend unplug projector fix problem not correct problem,electronics,3.0,5.0,"['finally', 'get', 'projector', 'setup', 'turn', 'discover', 'lens', 'dirty', 'inside', 'dirt', 'spot', 'show', 'middle', 'screen', 'everything', 'try', 'watch', 'make', 'us', 'miss', 'fine', 'detail', 'like', 'watch', 'bad', 'vhs', 'tape', 'thats', 'not', 'bad', 'enough', 'projector', 'constantly', 'shut', 'random', 'moments', 'throughout', 'movie', 'tech', 'support', 'recommend', 'unplug', 'projector', 'fix', 'problem', 'not', 'correct', 'problem']",positive,negative
2.0,robert,2025-11-30,deceptive market 40 product,40 projector not 300 projector drastically reduce shameful market worth pay hope walmart aware use deceptive market practice want return lie not feel rip,electronics,1.0,1.0,"['40', 'projector', 'not', '300', 'projector', 'drastically', 'reduce', 'shameful', 'market', 'worth', 'pay', 'hope', 'walmart', 'aware', 'use', 'deceptive', 'market', 'practice', 'want', 'return', 'lie', 'not', 'feel', 'rip']",negative,positive
5.0,dee,2025-12-28,great little projector,purchase projector see version social media honestly blow away picture quality build android system also use google stick roku device find easier use add devices remote control thats personal preference sound quality could better use earbuds meet expectations pair bluetooth speaker better volume great little projector price extremely convenient,electronics,1.0,5.0,"['purchase', 'projector', 'see', 'version', 'social', 'media', 'honestly', 'blow', 'away', 'picture', 'quality', 'build', 'android', 'system', 'also', 'use', 'google', 'stick', 'roku', 'device', 'find', 'easier', 'use', 'add', 'devices', 'remote', 'control', 'thats', 'personal', 'preference', 'sound', 'quality', 'could', 'better', 'use', 'earbuds', 'meet', 'expectations', 'pair', 'bluetooth', 'speaker', 'better', 'volume', 'great', 'little', 'projector', 'price', 'extremely', 'convenient']",positive,positive
1.0,gysbert,2025-12-27,total crap,piece dung cheap pakistan product walmart try sell us not buy picture quality low struggle connect wifi struggle clear picture no proper focus not stay connect wifi bluetooth phone,electronics,1.0,1.0,"['piece', 'dung', 'cheap', 'pakistan', 'product', 'walmart', 'try', 'sell', 'us', 'not', 'buy', 'picture', 'quality', 'low', 'struggle', 'connect', 'wifi', 'struggle', 'clear', 'picture', 'no', 'proper', 'focus', 'not', 'stay', 'connect', 'wifi', 'bluetooth', 'phone']",positive,positive
1.0,falselyaccurate,2025-11-25,website doesnt list model anywhere,product receive model no x1bq register warranty get help model x1bq not list anywhere website wont know file videos watch download several model look exactly also 9 starry light videos builtin not run smoothly jerky,electronics,1.0,2.0,"['product', 'receive', 'model', 'no', 'x1bq', 'register', 'warranty', 'get', 'help', 'model', 'x1bq', 'not', 'list', 'anywhere', 'website', 'wont', 'know', 'file', 'videos', 'watch', 'download', 'several', 'model', 'look', 'exactly', 'also', '9', 'starry', 'light', 'videos', 'builtin', 'not', 'run', 'smoothly', 'jerky']",neutral,neutral
1.0,jacob,2025-11-21,youre want quality projector look elsewhere,qc must miss one several small object interior lens appear kind oil grease leave nice smudge corner im busy guy not worth time return one step ewaste since technically operational,electronics,2.0,1.0,"['qc', 'must', 'miss', 'one', 'several', 'small', 'object', 'interior', 'lens', 'appear', 'kind', 'oil', 'grease', 'leave', 'nice', 'smudge', 'corner', 'im', 'busy', 'guy', 'not', 'worth', 'time', 'return', 'one', 'step', 'ewaste', 'since', 'technically', 'operational']",negative,positive
4.0,sodafinder,2025-11-25,great picture sound could issue,projector picture great sound bad cannot output sound except bluetooth disconcert thankfully stereo system process hdmi run content output hdmi projector hdmi input,electronics,3.0,4.0,"['projector', 'picture', 'great', 'sound', 'bad', 'cannot', 'output', 'sound', 'except', 'bluetooth', 'disconcert', 'thankfully', 'stereo', 'system', 'process', 'hdmi', 'run', 'content', 'output', 'hdmi', 'projector', 'hdmi', 'input']",neutral,positive
1.0,timothy,2025-11-27,,mislead original price walmart say originally 399 white one 299 black one reality originally 99 put sale say consumer save actually everyone already know literally anything buy walmart inferior original product walmart roll back price blatant lie unacceptable happily purchase higher price one return one know ill actually get im pay not mislead,electronics,1.0,1.0,"['mislead', 'original', 'price', 'walmart', 'say', 'originally', '399', 'white', 'one', '299', 'black', 'one', 'reality', 'originally', '99', 'put', 'sale', 'say', 'consumer', 'save', 'actually', 'everyone', 'already', 'know', 'literally', 'anything', 'buy', 'walmart', 'inferior', 'original', 'product', 'walmart', 'roll', 'back', 'price', 'blatant', 'lie', 'unacceptable', 'happily', 'purchase', 'higher', 'price', 'one', 'return', 'one', 'know', 'ill', 'actually', 'get', 'im', 'pay', 'not', 'mislead']",negative,negative
5.0,jaime,2025-11-26,,like alot compact portable apps include ones normally useconnectivity players dvd blurry game station project ceiling im rest bed neck nerve tire neck back discomfort damage,electronics,1.0,4.0,"['like', 'alot', 'compact', 'portable', 'apps', 'include', 'ones', 'normally', 'useconnectivity', 'players', 'dvd', 'blurry', 'game', 'station', 'project', 'ceiling', 'im', 'rest', 'bed', 'neck', 'nerve', 'tire', 'neck', 'back', 'discomfort', 'damage']",neutral,positive
1.0,astrid,2025-11-21,,product arrive thursday open box turn complete setup follow instructions shut unplug notice device unusually hot hour later try use fail load options menu display content simply wouldnt start properly malfunction im request refund,electronics,1.0,1.0,"['product', 'arrive', 'thursday', 'open', 'box', 'turn', 'complete', 'setup', 'follow', 'instructions', 'shut', 'unplug', 'notice', 'device', 'unusually', 'hot', 'hour', 'later', 'try', 'use', 'fail', 'load', 'options', 'menu', 'display', 'content', 'simply', 'wouldnt', 'start', 'properly', 'malfunction', 'im', 'request', 'refund']",negative,negative
5.0,miranda,2026-01-01,,perfect item outdoor movie nights move use closet entertain daughter move furniture house super easy use overall great purchase cant wait summer fire pit season entertain kid,electronics,1.0,5.0,"['perfect', 'item', 'outdoor', 'movie', 'nights', 'move', 'use', 'closet', 'entertain', 'daughter', 'move', 'furniture', 'house', 'super', 'easy', 'use', 'overall', 'great', 'purchase', 'cant', 'wait', 'summer', 'fire', 'pit', 'season', 'entertain', 'kid']",positive,positive
3.0,danny,2025-11-24,,love price compact ease use find operate hoe limit place tirned heat produce like blow dryer screen wouldnt level function easy navigaye picturr quslity wasnt clear hop read double read instructions gibmve 3 star heat blow scary safetyhazzars thays think experience,electronics,5.0,3.0,"['love', 'price', 'compact', 'ease', 'use', 'find', 'operate', 'hoe', 'limit', 'place', 'tirned', 'heat', 'produce', 'like', 'blow', 'dryer', 'screen', 'wouldnt', 'level', 'function', 'easy', 'navigaye', 'picturr', 'quslity', 'wasnt', 'clear', 'hop', 'read', 'double', 'read', 'instructions', 'gibmve', '3', 'star', 'heat', 'blow', 'scary', 'safetyhazzars', 'thays', 'think', 'experience']",positive,positive
4.0,walmart customer,2025-11-01,good price limit,not 1080 advertise native resolution unit 720 mean element within projector create display 1280 x 720 support 1080 mean put 1080 video scale no internal battery must plug include adapter actual power connector unit weird 4 pin port 3 prong electrical plug back panel single full size hdmi port usba port connections usb drive connect hdmi cable insert unit base not able rotate completely hit usb drive cable underside base include 14 mount thread mount tripod focus ring work well produce sharp image menus straight forward clean look shortest distance able get focus 40 unit light weight easy use buy halloween projection map work fine want watch movies camp youll need external power source like solar generator dont believe power usb didnt test turn press hold power button back end 3 second sound isnt bad not great internal fan kinda loud drown soft quiet movies no external audio port connect bluetooth speakers volume control affect bluetooth level delay audio audio half second behind video lip sync noticeably connection lose unit revert back internal speaker 510 second extra bonus come think 7 different star galaxy projections shine ceiling however frame rate poor videos playback star videos choppy video playback external content smooth take 1 star advertise 1080 not,electronics,2.0,4.0,"['not', '1080', 'advertise', 'native', 'resolution', 'unit', '720', 'mean', 'element', 'within', 'projector', 'create', 'display', '1280', 'x', '720', 'support', '1080', 'mean', 'put', '1080', 'video', 'scale', 'no', 'internal', 'battery', 'must', 'plug', 'include', 'adapter', 'actual', 'power', 'connector', 'unit', 'weird', '4', 'pin', 'port', '3', 'prong', 'electrical', 'plug', 'back', 'panel', 'single', 'full', 'size', 'hdmi', 'port', 'usba', 'port', 'connections', 'usb', 'drive', 'connect', 'hdmi', 'cable', 'insert', 'unit', 'base', 'not', 'able', 'rotate', 'completely', 'hit', 'usb', 'drive', 'cable', 'underside', 'base', 'include', '14', 'mount', 'thread', 'mount', 'tripod', 'focus', 'ring', 'work', 'well', 'produce', 'sharp', 'image', 'menus', 'straight', 'forward', 'clean', 'look', 'shortest', 'distance', 'able', 'get', 'focus', '40', 'unit', 'light', 'weight', 'easy', 'use', 'buy', 'halloween', 'projection', 'map', 'work', 'fine', 'want', 'watch', 'movies', 'camp', 'youll', 'need', 'external', 'power', 'source', 'like', 'solar', 'generator', 'dont', 'believe', 'power', 'usb', 'didnt', 'test', 'turn', 'press', 'hold', 'power', 'button', 'back', 'end', '3', 'second', 'sound', 'isnt', 'bad', 'not', 'great', 'internal', 'fan', 'kinda', 'loud', 'drown', 'soft', 'quiet', 'movies', 'no', 'external', 'audio', 'port', 'connect', 'bluetooth', 'speakers', 'volume', 'control', 'affect', 'bluetooth', 'level', 'delay', 'audio', 'audio', 'half', 'second', 'behind', 'video', 'lip', 'sync', 'noticeably', 'connection', 'lose', 'unit', 'revert', 'back', 'internal', 'speaker', '510', 'second', 'extra', 'bonus', 'come', 'think', '7', 'different', 'star', 'galaxy', 'projections', 'shine', 'ceiling', 'however', 'frame', 'rate', 'poor', 'videos', 'playback', 'star', 'videos', 'choppy', 'video', 'playback', 'external', 'content', 'smooth', 'take', '1', 'star', 'advertise', '1080', 'not']",neutral,positive
4.0,michael,2025-11-12,christmas gift drive home backyard,buy gift christmas look like nice projector dont want open christmas gift money look like great deal also buy portable screen sound bar like movie night every saturday night know kid love size look like drive,electronics,1.0,5.0,"['buy', 'gift', 'christmas', 'look', 'like', 'nice', 'projector', 'dont', 'want', 'open', 'christmas', 'gift', 'money', 'look', 'like', 'great', 'deal', 'also', 'buy', 'portable', 'screen', 'sound', 'bar', 'like', 'movie', 'night', 'every', 'saturday', 'night', 'know', 'kid', 'love', 'size', 'look', 'like', 'drive']",positive,positive
4.0,jason,2025-12-15,,work exceptionally well price feature something spend hundreds dollars even thousand thing feature good im sure good others need something inexpensive thats get good quality multiple feature,electronics,3.0,5.0,"['work', 'exceptionally', 'well', 'price', 'feature', 'something', 'spend', 'hundreds', 'dollars', 'even', 'thousand', 'thing', 'feature', 'good', 'im', 'sure', 'good', 'others', 'need', 'something', 'inexpensive', 'thats', 'get', 'good', 'quality', 'multiple', 'feature']",positive,positive
5.0,kim,2025-12-25,work well,son move apartment right christmas know like tv bedroom figure would want one live room well much cheaper solution love project right fireplace tv mount picture great really surprise well perform extremely happy,electronics,4.0,4.0,"['son', 'move', 'apartment', 'right', 'christmas', 'know', 'like', 'tv', 'bedroom', 'figure', 'would', 'want', 'one', 'live', 'room', 'well', 'much', 'cheaper', 'solution', 'love', 'project', 'right', 'fireplace', 'tv', 'mount', 'picture', 'great', 'really', 'surprise', 'well', 'perform', 'extremely', 'happy']",positive,positive
1.0,lhohio,2025-12-26,,fraud didnt order return code send refund recharge contest card co lie n say order 2 return one despite provide proof send one still wouldnt help cant get anyone figure ot scammed note didnt even purchase item order middle night n no one else,electronics,5.0,1.0,"['fraud', 'didnt', 'order', 'return', 'code', 'send', 'refund', 'recharge', 'contest', 'card', 'co', 'lie', 'n', 'say', 'order', '2', 'return', 'one', 'despite', 'provide', 'proof', 'send', 'one', 'still', 'wouldnt', 'help', 'cant', 'get', 'anyone', 'figure', 'ot', 'scammed', 'note', 'didnt', 'even', 'purchase', 'item', 'order', 'middle', 'night', 'n', 'no', 'one', 'else']",negative,negative
4.0,riley,2026-01-05,good slight issue,alright not best one need use xbox picture good change picture settings settings extreme like brightness get way bright even put couple notch change sharpness barely look like things outline sharpie remote work well doesnt make lot noise volume low even way might need bluetooth speaker,electronics,1.0,3.0,"['alright', 'not', 'best', 'one', 'need', 'use', 'xbox', 'picture', 'good', 'change', 'picture', 'settings', 'settings', 'extreme', 'like', 'brightness', 'get', 'way', 'bright', 'even', 'put', 'couple', 'notch', 'change', 'sharpness', 'barely', 'look', 'like', 'things', 'outline', 'sharpie', 'remote', 'work', 'well', 'doesnt', 'make', 'lot', 'noise', 'volume', 'low', 'even', 'way', 'might', 'need', 'bluetooth', 'speaker']",positive,positive
2.0,keren,2026-01-05,ok price sale,picture not great look really pixelated even adjust settings not bright bluetooth work fine also doesnt seem work hdmi work include hdmi reason include one plus,electronics,2.0,2.0,"['picture', 'not', 'great', 'look', 'really', 'pixelated', 'even', 'adjust', 'settings', 'not', 'bright', 'bluetooth', 'work', 'fine', 'also', 'doesnt', 'seem', 'work', 'hdmi', 'work', 'include', 'hdmi', 'reason', 'include', 'one', 'plus']",negative,positive
